death_rate,incidence,median_income,population_2015,poverty_pct,median_age,private_insurance_pct,urban_rural,income_category
230.7976366,426.7,52616,10832,11.5,43.7,73.4,0,Medium
300.7016372,483.2,43178,8979,14.3,47,70.3,0,Low
301.0159288,490.5,44705,7973,11.7,43.2,71.8,0,Low
254.0551104,482.3,42046,10234,19.3,45.1,67.9,0,Low
195.298877,480.5,54441,43011,11.4,38.2,74.9,0,Medium
293.1922197,459.7,55968,13984,10.3,44,73.8,0,Medium
276.2430939,432.9,51423,6154,9.1,44.5,74.2,0,Medium
283.3773427,506.9,46927,15527,14.6,43.5,69,0,Medium
273.732618,442.3,50600,9133,11.5,42.9,76.3,0,Medium
213.7096774,467.9,62745,24800,7.6,41.8,78.8,0,Medium
256.8493151,443.6,49625,7008,12.9,47.3,73.7,0,Medium
166.342036,481.1,61028,467711,13.1,35,74.6,1,Medium
217.7835189,492.9,51947,93671,12.3,39.2,70.5,1,Medium
231.8059299,390.3,52791,18550,12.1,40.9,77.1,0,Medium
335.4380426,433.2,42854,5068,16.6,46.3,70.4,0,Low
319.3294082,456.2,49513,10021,10.8,46.1,77.6,0,Medium
201.0155351,501.4,54959,172126,12.2,37.6,75.2,1,Medium
243.1458036,446.8,55637,11927,9.6,46.6,75.2,0,Medium
163.1508143,427.3,60205,34937,7.5,33.3,80.2,0,Medium
121.8483457,451.8,52128,96021,19.5,25.9,86.7,1,Medium
265.3284882,493.6,54957,17337,12.9,43,75.2,0,Medium
306.2046737,475.5,46501,6205,13.1,43.7,68.3,0,Medium
248.6165691,431.6,44905,12469,12.8,40.6,71.4,0,Low
285.9477124,463.5,42555,7344,14.4,43.9,65.1,0,Low
244.5057288,516.3,42414,35173,16.7,39.8,67.9,0,Low
183.0296549,495.8,67342,48626,6.3,38.4,81.4,0,Medium
220.2544163,479.6,56243,22247,10.2,41.5,71.7,0,Medium
250.587314,398.5,42006,6385,16.7,44.5,65.1,0,Low
231.9872677,486.3,43490,37071,16.3,39.7,68.9,0,Low
254.5008955,446.6,50703,10609,10.4,43.2,82,0,Medium
193.1527355,431.4,55984,20709,9.4,40.6,83.5,0,Medium
191.6678018,469.7,45641,102782,15.2,35.4,67.5,1,Medium
211.3885586,470,50286,7569,11,44.8,74,0,Medium
266.1864871,453.2,50108,12773,12,44.6,71.9,0,Medium
283.0856334,453.5494221,39196,12717,18.2,41.2,66,0,Low
281.7622951,453.5494221,45368,7808,14.3,41.7,67.7,0,Medium
225.6372728,453.5494221,44199,16398,17.4,35.9,69.3,0,Low
311.009745,453.5494221,51676,4823,12.4,44.9,73.8,0,Medium
247.2051064,453.5494221,46942,27103,17.8,39.3,66.2,0,Medium
231.1038608,453.5494221,38430,14712,18.4,37.3,65.8,0,Low
265.9574468,453.5494221,45781,9776,17.3,42.5,66.7,0,Medium
188.7894997,453.5494221,60123,66741,11.3,37.8,76.6,0,Medium
298.6188876,453.5494221,47025,2679,13.2,46.2,72.9,0,Medium
382.1281599,453.5494221,39120,3402,16.4,49.1,62.5,0,Low
335.9462486,453.5494221,41797,2679,11.5,49.6,79.7,0,Low
286.259542,453.5494221,47650,2096,13,44.4,75.3,0,Medium
287.5284533,453.5494221,53131,8347,10.9,42.2,80.2,0,Medium
292.8734136,453.5494221,42697,9219,14,42.3,71.6,0,Low
262.4045802,453.5494221,55705,8384,10.9,44.1,73,0,Medium
379.8155182,453.5494221,45353,1843,11.4,45.7,74.6,0,Medium
237.5097798,453.5494221,45180,35788,15,38.2,69,0,Medium
443.3833561,453.5494221,41434,2932,13.9,52.3,67.8,0,Low
269.388178,453.5494221,47493,19303,11.1,41.7,74,0,Medium
205.2071309,453.5494221,47599,7797,15,38.8,69.8,0,Medium
116.8966481,453.5494221,49246,118053,19.4,28.8,79.3,1,Medium
303.2345013,453.5494221,49256,2968,10.5,45.2,68.1,0,Medium
460.6525912,453.5494221,36471,2605,17.4,50.4,66,0,Low
165.3518895,453.5494221,49508,29029,13,32.2,80,0,Medium
236.4811603,453.5494221,46961,6343,12.4,44.2,78.3,0,Medium
115.846759,453.5494221,48609,37118,18.8,30.4,64.5,0,Medium
133.1943479,453.5494221,51144,34536,15,30.9,62,0,Medium
203.053614,453.5494221,50745,25609,13.3,39,75.9,0,Medium
129.6246287,453.5494221,41193,37030,13.9,26.2,76.1,0,Low
