species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,diet,life_stage,health_metrics,year
Adelie,Torgensen,54.6,19.2,247,5966,male,fish,juvenile,overweight,2025
Adelie,Torgensen,51.1,19.1,244,6384,male,fish,juvenile,overweight,2025
Adelie,Torgensen,24.5,14.6,171,3186,female,krill,juvenile,underweight,2025
Adelie,Torgensen,24.4,19.2,177,3703,female,krill,juvenile,healthy,2025
Adelie,Torgensen,35.3,24.5,192,4219,male,krill,adult,underweight,2025
Adelie,Torgensen,24.4,18.4,189,5201,male,krill,adult,healthy,2025
Adelie,Torgensen,41,16.1,189,4540,male,krill,juvenile,healthy,2025
Adelie,Torgensen,34,12.9,202,4797,male,krill,juvenile,healthy,2025
Adelie,Torgensen,29.2,19.6,236,4345,female,krill,adult,healthy,2025
Adelie,Torgensen,24.4,18.1,183,3539,female,krill,juvenile,underweight,2025
Adelie,Torgensen,24,20.6,228,4429,female,krill,adult,healthy,2025
Adelie,Torgensen,25.1,18,186,3918,female,krill,juvenile,healthy,2025
Adelie,Torgensen,20.1,19,168,3918,female,krill,juvenile,healthy,2025
Adelie,Torgensen,28.8,21.7,177,4193,female,krill,adult,underweight,2025
Adelie,Torgensen,23.4,16.9,176,3527,female,krill,juvenile,underweight,2025
Adelie,Torgensen,31.4,13.7,158,4124,female,krill,juvenile,healthy,2025
Adelie,Torgensen,41.6,17.3,217,3925,female,krill,adult,underweight,2025
Adelie,Torgensen,21.2,20.2,195,4593,female,krill,adult,healthy,2025
Adelie,Torgensen,32.2,14.9,172,3681,female,krill,juvenile,underweight,2025
Adelie,Torgensen,25.3,16.9,170,3858,female,krill,juvenile,healthy,2025
Adelie,Torgensen,27.3,22,180,3936,female,krill,juvenile,healthy,2025
Adelie,Torgensen,25.2,21.1,222,4086,female,krill,adult,underweight,2025
Adelie,Torgensen,28.8,15,194,4492,female,krill,adult,healthy,2025
Adelie,Torgensen,31.4,23.7,203,5025,female,krill,adult,overweight,2025
Adelie,Torgensen,41.8,21.7,193,4836,female,krill,adult,healthy,2025
Adelie,Torgensen,29.6,19.3,200,4342,male,krill,juvenile,underweight,2025
Adelie,Torgensen,26,17,190,5138,male,krill,adult,healthy,2025
Adelie,Torgensen,35.8,15.9,231,5218,male,krill,adult,healthy,2025
Adelie,Torgensen,30.6,20.2,230,5537,male,krill,adult,healthy,2025
Adelie,Torgensen,28.9,20,214,4344,male,krill,juvenile,underweight,2025
Adelie,Torgensen,29.4,23.3,251,5344,male,krill,adult,healthy,2025
Adelie,Torgensen,30.6,20.8,207,4831,male,krill,juvenile,healthy,2025
Adelie,Torgensen,20.3,16.3,202,4326,male,krill,juvenile,underweight,2025
Adelie,Torgensen,33.2,18.1,176,4342,male,krill,juvenile,underweight,2025
Adelie,Torgensen,28.5,15.4,206,4692,male,krill,juvenile,healthy,2025
Adelie,Torgensen,28.2,16.9,190,5150,male,krill,juvenile,overweight,2025
Adelie,Torgensen,33.3,21,214,4663,male,krill,adult,underweight,2025
Adelie,Torgensen,29.4,18.3,221,4711,male,krill,juvenile,healthy,2025
Adelie,Torgensen,29,17.8,228,5106,male,krill,juvenile,overweight,2025
Adelie,Torgensen,27.8,15.3,204,4741,male,krill,juvenile,healthy,2025
Adelie,Torgensen,27.6,20.7,220,4926,male,krill,adult,underweight,2025
Adelie,Torgensen,26.7,21.3,199,4687,male,krill,juvenile,healthy,2025
Adelie,Torgensen,21.4,18.1,204,5573,male,krill,juvenile,overweight,2025
Adelie,Torgensen,33.1,17.6,194,4019,male,krill,juvenile,underweight,2025
Adelie,Torgensen,22.8,20.7,190,4504,male,krill,juvenile,healthy,2025
Adelie,Torgensen,27.4,25.1,215,4977,male,krill,adult,underweight,2025
Adelie,Torgensen,25.9,17.3,229,4632,male,krill,adult,underweight,2025
Adelie,Torgensen,29.5,20.6,228,4016,male,krill,adult,underweight,2025
Adelie,Torgensen,24.9,15.8,219,4473,male,krill,juvenile,underweight,2025
Adelie,Torgensen,36.3,17.5,140,3180,female,parental,chick,healthy,2025
Adelie,Torgensen,27.7,13.3,160,2650,female,parental,chick,underweight,2025
Adelie,Torgensen,27.7,17.6,152,3225,female,parental,chick,overweight,2025
Adelie,Torgensen,36.2,15.8,160,3054,female,parental,chick,healthy,2025
Adelie,Torgensen,41.2,13,171,2946,female,parental,chick,healthy,2025
Adelie,Torgensen,31.6,17.5,187,2950,female,parental,chick,healthy,2025
Adelie,Torgensen,34.4,14.6,175,3091,female,parental,chick,healthy,2025
Adelie,Torgensen,24.3,17.4,166,2871,female,parental,chick,healthy,2025
Adelie,Torgensen,33.7,13.6,177,3035,female,parental,chick,healthy,2025
Adelie,Torgensen,34.3,12.1,176,2822,female,parental,chick,healthy,2025
Adelie,Torgensen,25.2,14.1,184,2570,female,parental,chick,underweight,2025
Adelie,Torgensen,27.3,14.8,178,3123,female,parental,chick,healthy,2025
Adelie,Torgensen,36.1,15.4,170,3487,female,parental,chick,overweight,2025
Adelie,Torgensen,28.6,16.1,155,3113,female,parental,chick,healthy,2025
Adelie,Torgensen,37.1,18.9,184,2991,female,parental,chick,healthy,2025
Adelie,Torgensen,30.1,14.8,169,2921,female,parental,chick,healthy,2025
Adelie,Torgensen,29.9,18.6,161,2927,female,parental,chick,healthy,2025
Adelie,Torgensen,34.9,17,150,2921,female,parental,chick,healthy,2025
Adelie,Torgensen,40.3,14.8,158,3040,female,parental,chick,healthy,2025
Adelie,Torgensen,36.7,16.5,191,2898,male,parental,chick,underweight,2025
Adelie,Torgensen,40.5,18.1,201,3696,male,parental,chick,healthy,2025
Adelie,Torgensen,36.1,12.9,162,3307,male,parental,chick,underweight,2025
Adelie,Torgensen,36.4,16.7,191,3442,male,parental,chick,healthy,2025
Adelie,Torgensen,27.3,15.6,178,3871,male,parental,chick,overweight,2025
Adelie,Torgensen,28.8,17.6,175,3821,male,parental,chick,overweight,2025
Adelie,Torgensen,33.8,17.8,188,3595,male,parental,chick,healthy,2025
Adelie,Torgensen,35.7,15.8,207,3628,male,parental,chick,healthy,2025
Adelie,Torgensen,30.8,15.1,183,3480,male,parental,chick,healthy,2025
Adelie,Torgensen,31.5,13.9,196,3492,male,parental,chick,healthy,2025
Adelie,Torgensen,28.4,19.9,186,3877,male,parental,chick,overweight,2025
Adelie,Torgensen,31.5,15.6,192,3413,male,parental,chick,healthy,2025
Adelie,Torgensen,32.9,15.8,180,3487,male,parental,chick,healthy,2025
Adelie,Torgensen,34.3,16.7,189,3770,male,parental,chick,healthy,2025
Adelie,Torgensen,31,16.3,167,3604,male,parental,chick,healthy,2025
Adelie,Torgensen,31.5,14.8,166,3495,male,parental,chick,healthy,2025
Adelie,Torgensen,33.4,19,175,4225,female,squid,juvenile,healthy,2025
Adelie,Torgensen,40.7,18.1,198,5049,female,squid,adult,overweight,2025
Adelie,Torgensen,45.4,19.2,210,5162,female,squid,adult,overweight,2025
Adelie,Torgensen,36,18.1,221,6574,male,squid,adult,overweight,2025
Adelie,Torgensen,42.8,18.1,235,6636,male,squid,adult,overweight,2025
Chinstrap,Dream,55.6,21.9,226,4683,female,fish,juvenile,overweight,2025
Chinstrap,Dream,54.7,16.9,202,4631,female,fish,juvenile,overweight,2025
Chinstrap,Dream,57.5,20.9,257,6721,female,fish,adult,overweight,2025
Chinstrap,Dream,34,15.2,210,5008,female,fish,juvenile,overweight,2025
Chinstrap,Dream,52,18.3,210,4687,female,fish,juvenile,overweight,2025
Chinstrap,Dream,39.1,16.2,214,4772,female,fish,juvenile,overweight,2025
Chinstrap,Dream,41.1,20.7,251,5116,female,fish,adult,healthy,2025
Chinstrap,Dream,59.3,19.1,241,5865,female,fish,adult,overweight,2025
Chinstrap,Dream,56.2,16.2,200,5270,female,fish,juvenile,overweight,2025
Chinstrap,Dream,44.3,17.9,214,5503,female,fish,juvenile,overweight,2025
Chinstrap,Dream,54.9,14.9,224,6882,female,fish,adult,overweight,2025
Chinstrap,Dream,69,18.1,252,5732,female,fish,adult,overweight,2025
Chinstrap,Dream,43.8,22.9,225,6368,female,fish,juvenile,overweight,2025
Chinstrap,Dream,53.2,19.7,238,5341,female,fish,adult,healthy,2025
Chinstrap,Dream,35.7,17.2,213,4518,female,fish,juvenile,healthy,2025
Chinstrap,Dream,58.9,20.1,224,5445,male,fish,juvenile,overweight,2025
Chinstrap,Dream,60.3,22.6,232,6381,male,fish,juvenile,overweight,2025
Chinstrap,Dream,72.7,18.8,211,6603,male,fish,juvenile,overweight,2025
Chinstrap,Dream,68.5,19.3,245,6802,male,fish,juvenile,overweight,2025
Chinstrap,Dream,53.9,22.7,258,7333,male,fish,adult,overweight,2025
Chinstrap,Dream,43.7,19.7,240,6144,male,fish,juvenile,overweight,2025
Chinstrap,Dream,69.4,23.3,250,5901,male,fish,juvenile,overweight,2025
Chinstrap,Dream,72.3,21.5,230,5926,male,fish,juvenile,overweight,2025
Chinstrap,Dream,27.7,21.5,238,5542,male,krill,adult,healthy,2025
Chinstrap,Dream,28.2,23,227,4692,female,krill,adult,healthy,2025
Chinstrap,Dream,24.9,16.2,164,4905,female,krill,juvenile,overweight,2025
Chinstrap,Dream,32.3,16.9,180,4196,female,krill,juvenile,healthy,2025
Chinstrap,Dream,31.6,18.4,184,3715,female,krill,juvenile,underweight,2025
Chinstrap,Dream,31.2,21.3,194,4262,female,krill,juvenile,healthy,2025
Chinstrap,Dream,21.7,18.4,203,3727,female,krill,juvenile,underweight,2025
Chinstrap,Dream,31.4,20.5,189,3700,female,krill,juvenile,underweight,2025
Chinstrap,Dream,30.2,19.9,218,4564,female,krill,adult,healthy,2025
Chinstrap,Dream,27.1,19.7,181,3474,female,krill,juvenile,underweight,2025
Chinstrap,Dream,32.8,16.1,201,4311,female,krill,juvenile,healthy,2025
Chinstrap,Dream,32.5,16.7,182,3836,female,krill,juvenile,underweight,2025
Chinstrap,Dream,30,17.7,180,4025,female,krill,juvenile,healthy,2025
Chinstrap,Dream,27.1,15.8,178,4033,female,krill,juvenile,healthy,2025
Chinstrap,Dream,25.8,15.7,214,4321,female,krill,juvenile,healthy,2025
Chinstrap,Dream,34.5,19.3,201,5329,female,krill,adult,healthy,2025
Chinstrap,Dream,30,15.2,199,4195,female,krill,juvenile,healthy,2025
Chinstrap,Dream,26.6,17.9,188,3829,female,krill,juvenile,underweight,2025
Chinstrap,Dream,27.6,18.7,173,4194,female,krill,juvenile,healthy,2025
Chinstrap,Dream,29.9,18.4,233,4302,female,krill,adult,underweight,2025
Chinstrap,Dream,22.2,17.4,169,3790,female,krill,juvenile,underweight,2025
Chinstrap,Dream,35.2,19.3,203,4738,female,krill,adult,healthy,2025
Chinstrap,Dream,26.3,21.2,190,4552,female,krill,juvenile,overweight,2025
Chinstrap,Dream,26.4,18.3,196,3665,female,krill,juvenile,underweight,2025
Chinstrap,Dream,36,24.5,195,5448,female,krill,adult,healthy,2025
Chinstrap,Dream,21.6,17.2,186,3874,female,krill,juvenile,healthy,2025
Chinstrap,Dream,20.1,17.2,205,3720,female,krill,juvenile,underweight,2025
Chinstrap,Dream,24.3,20.3,200,4210,female,krill,juvenile,healthy,2025
Chinstrap,Dream,31.5,15,193,5363,female,krill,adult,healthy,2025
Chinstrap,Dream,30.3,19.6,178,4487,female,krill,juvenile,healthy,2025
Chinstrap,Dream,19.5,17.8,175,3840,female,krill,juvenile,underweight,2025
Chinstrap,Dream,29,18.2,180,3888,female,krill,juvenile,healthy,2025
Chinstrap,Dream,25.6,17.3,166,4286,female,krill,juvenile,healthy,2025
Chinstrap,Dream,33.6,19.2,208,3362,female,krill,juvenile,underweight,2025
Chinstrap,Dream,32.9,14.3,183,4429,female,krill,juvenile,healthy,2025
Chinstrap,Dream,29.1,16.5,206,4268,female,krill,juvenile,healthy,2025
Chinstrap,Dream,34.5,21.9,179,3853,female,krill,juvenile,healthy,2025
Chinstrap,Dream,29.3,18.8,223,4876,male,krill,juvenile,healthy,2025
Chinstrap,Dream,29.9,19.2,213,4886,male,krill,juvenile,healthy,2025
Chinstrap,Dream,26.8,19.1,203,4852,male,krill,juvenile,healthy,2025
Chinstrap,Dream,27.5,19.5,243,5268,male,krill,adult,underweight,2025
Chinstrap,Dream,34.8,16.9,200,6005,male,krill,adult,healthy,2025
Chinstrap,Dream,22.7,21.6,221,3986,male,krill,juvenile,underweight,2025
Chinstrap,Dream,38.6,20.4,245,5359,male,krill,adult,underweight,2025
Chinstrap,Dream,31.2,20.9,202,5221,male,krill,adult,underweight,2025
Chinstrap,Dream,28.2,18.1,216,5461,male,krill,juvenile,overweight,2025
Chinstrap,Dream,26.5,17.6,202,4589,male,krill,juvenile,underweight,2025
Chinstrap,Dream,30.9,18.4,230,5974,male,krill,juvenile,overweight,2025
Chinstrap,Dream,28.2,17.4,233,5841,male,krill,adult,healthy,2025
Chinstrap,Dream,29.9,20.6,197,4811,male,krill,juvenile,healthy,2025
Chinstrap,Dream,24.6,20.4,207,5941,male,krill,juvenile,overweight,2025
Chinstrap,Dream,31.6,18.3,211,5695,male,krill,juvenile,overweight,2025
Chinstrap,Dream,36.5,22.2,222,7364,male,krill,adult,overweight,2025
Chinstrap,Dream,23,17.6,208,4889,male,krill,juvenile,healthy,2025
Chinstrap,Dream,38.6,19.8,221,5727,male,krill,adult,healthy,2025
Chinstrap,Dream,29.5,20.6,226,6266,male,krill,adult,healthy,2025
Chinstrap,Dream,19.1,22.4,215,4802,male,krill,juvenile,healthy,2025
Chinstrap,Dream,31.4,17.2,197,4626,male,krill,juvenile,underweight,2025
Chinstrap,Dream,23.2,18.9,203,4981,male,krill,juvenile,healthy,2025
Chinstrap,Dream,30.1,20.7,204,7573,male,krill,adult,overweight,2025
Chinstrap,Dream,24.7,21.2,218,5382,male,krill,adult,underweight,2025
Chinstrap,Dream,30.8,20.9,213,7060,male,krill,adult,overweight,2025
Chinstrap,Dream,36.2,17.5,179,5048,male,krill,juvenile,healthy,2025
Chinstrap,Dream,27.2,17.3,205,5343,male,krill,juvenile,healthy,2025
Chinstrap,Dream,22.5,20.4,187,4055,male,krill,juvenile,underweight,2025
Chinstrap,Dream,30.7,19.7,213,4979,male,krill,juvenile,healthy,2025
Chinstrap,Dream,37.9,18.3,223,6283,male,krill,adult,healthy,2025
Chinstrap,Dream,24,12.5,192,4306,male,krill,juvenile,underweight,2025
Chinstrap,Dream,36,16.4,202,3062,female,parental,chick,healthy,2025
Chinstrap,Dream,32.4,17.7,167,2792,female,parental,chick,underweight,2025
Chinstrap,Dream,31.4,15,190,3022,female,parental,chick,healthy,2025
Chinstrap,Dream,36.1,12.8,178,3282,female,parental,chick,healthy,2025
Chinstrap,Dream,28.8,16.4,167,3278,female,parental,chick,healthy,2025
Chinstrap,Dream,29.1,16.3,191,3031,female,parental,chick,healthy,2025
Chinstrap,Dream,28.8,15.7,179,3268,female,parental,chick,healthy,2025
Chinstrap,Dream,26.7,16.6,187,3570,female,parental,chick,overweight,2025
Chinstrap,Dream,31.1,15,198,3130,female,parental,chick,healthy,2025
Chinstrap,Dream,32.7,16.4,174,2880,female,parental,chick,underweight,2025
Chinstrap,Dream,27.8,16.9,180,3396,female,parental,chick,healthy,2025
Chinstrap,Dream,31.6,19.4,164,3473,female,parental,chick,overweight,2025
Chinstrap,Dream,29.6,17.5,170,3026,female,parental,chick,healthy,2025
Chinstrap,Dream,31.7,13.5,174,3028,female,parental,chick,healthy,2025
Chinstrap,Dream,37.8,15.2,177,2704,female,parental,chick,underweight,2025
Chinstrap,Dream,32.3,14.3,154,3085,female,parental,chick,healthy,2025
Chinstrap,Dream,32.4,18.7,190,2969,female,parental,chick,healthy,2025
Chinstrap,Dream,40.2,15,181,2819,female,parental,chick,underweight,2025
Chinstrap,Dream,30,15.5,180,3109,female,parental,chick,healthy,2025
Chinstrap,Dream,34.5,15.8,196,3199,female,parental,chick,healthy,2025
Chinstrap,Dream,29.9,16.8,191,3153,female,parental,chick,healthy,2025
Chinstrap,Dream,35.1,13.6,174,3119,female,parental,chick,healthy,2025
Chinstrap,Dream,28.4,16,169,3581,female,parental,chick,overweight,2025
Chinstrap,Dream,30.7,17.9,181,3277,female,parental,chick,healthy,2025
Chinstrap,Dream,32.4,16.4,209,4157,male,parental,chick,overweight,2025
Chinstrap,Dream,25.9,14.9,205,4117,male,parental,chick,overweight,2025
Chinstrap,Dream,32.3,18.4,200,3264,male,parental,chick,underweight,2025
Chinstrap,Dream,34.2,16.1,183,4346,male,parental,chick,overweight,2025
Chinstrap,Dream,32.9,15.8,194,3725,male,parental,chick,healthy,2025
Chinstrap,Dream,33.6,17.6,201,3839,male,parental,chick,healthy,2025
Chinstrap,Dream,32.5,15.5,183,3633,male,parental,chick,healthy,2025
Chinstrap,Dream,33.5,16,178,3918,male,parental,chick,healthy,2025
Chinstrap,Dream,32.8,15.2,196,4272,male,parental,chick,overweight,2025
Chinstrap,Dream,27.1,21.6,202,3568,male,parental,chick,underweight,2025
Chinstrap,Dream,38.9,13.2,179,4515,male,parental,chick,overweight,2025
Chinstrap,Dream,40.3,16.4,198,4189,male,parental,chick,overweight,2025
Chinstrap,Dream,34.4,16.8,192,4068,male,parental,chick,healthy,2025
Chinstrap,Dream,40.7,16.1,212,3530,male,parental,chick,underweight,2025
Chinstrap,Dream,45.1,18.8,197,3660,male,parental,chick,healthy,2025
Chinstrap,Dream,31.9,15.3,184,3617,male,parental,chick,healthy,2025
Chinstrap,Dream,34.8,21,180,3967,male,parental,chick,healthy,2025
Chinstrap,Dream,31.6,17.1,180,3830,male,parental,chick,healthy,2025
Chinstrap,Dream,40.7,15.7,188,4049,male,parental,chick,healthy,2025
Chinstrap,Dream,40.4,20.4,233,6075,female,squid,adult,overweight,2025
Chinstrap,Dream,32.7,17.7,210,4747,female,squid,juvenile,overweight,2025
Chinstrap,Dream,46.5,18.1,230,5201,male,squid,juvenile,healthy,2025
Chinstrap,Dream,56.2,22.8,220,7131,male,squid,adult,overweight,2025
Chinstrap,Dream,47,18.8,262,6768,male,squid,adult,overweight,2025
Gentoo,Biscoe,62.9,17.1,211,5943,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,54,20.5,277,5219,female,fish,adult,healthy,2025
Gentoo,Biscoe,58.6,25,231,5233,female,fish,adult,healthy,2025
Gentoo,Biscoe,62.6,20.3,238,6267,female,fish,adult,overweight,2025
Gentoo,Biscoe,60,18.8,260,6867,female,fish,adult,overweight,2025
Gentoo,Biscoe,60.2,18.1,200,5210,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,65.6,22.1,188,4910,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,46.6,18.4,219,4773,female,fish,juvenile,healthy,2025
Gentoo,Biscoe,53.9,17.4,221,6151,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,69,17.5,219,7104,female,fish,adult,overweight,2025
Gentoo,Biscoe,57.9,18.3,225,5803,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,50.5,16.1,232,6698,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,39.1,21.4,254,6740,female,fish,adult,overweight,2025
Gentoo,Biscoe,48.2,20.2,238,6146,female,fish,adult,overweight,2025
Gentoo,Biscoe,75,16.8,270,7306,female,fish,adult,overweight,2025
Gentoo,Biscoe,66.9,24.3,244,6027,female,fish,adult,healthy,2025
Gentoo,Biscoe,48.9,23.3,214,5353,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,85,21.5,248,6405,female,fish,adult,overweight,2025
Gentoo,Biscoe,60.4,24.1,212,6316,female,fish,adult,overweight,2025
Gentoo,Biscoe,65.9,19.5,224,5176,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,48.3,15.1,205,5919,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,57.1,18.5,220,5328,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,47.2,19.7,259,7312,female,fish,adult,overweight,2025
Gentoo,Biscoe,48.4,16,212,4323,female,fish,juvenile,healthy,2025
Gentoo,Biscoe,70.7,21,237,7940,female,fish,adult,overweight,2025
Gentoo,Biscoe,49.7,17.5,219,7093,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,53.8,19.4,226,4927,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,44.7,20.5,212,5456,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,53.8,22.4,226,5889,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,60.2,18.9,203,5309,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,51.6,16.8,228,5995,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,46.2,17.9,222,5747,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,60,20.2,227,6195,female,fish,adult,overweight,2025
Gentoo,Biscoe,53.4,25.6,233,6675,female,fish,adult,overweight,2025
Gentoo,Biscoe,46.6,20.8,244,5784,female,fish,adult,healthy,2025
Gentoo,Biscoe,65.2,22,227,6526,female,fish,adult,overweight,2025
Gentoo,Biscoe,51.8,23.2,237,6649,female,fish,adult,overweight,2025
Gentoo,Biscoe,49.8,23.8,227,6328,female,fish,adult,overweight,2025
Gentoo,Biscoe,63,19.4,227,5893,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,62.4,20.3,218,4828,female,fish,adult,underweight,2025
Gentoo,Biscoe,62.4,20,234,7634,female,fish,adult,overweight,2025
Gentoo,Biscoe,48.3,18.4,243,6888,female,fish,adult,overweight,2025
Gentoo,Biscoe,65.3,22.8,254,7788,female,fish,adult,overweight,2025
Gentoo,Biscoe,51.7,24.5,212,6022,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,62.1,23.7,256,5820,female,fish,adult,healthy,2025
Gentoo,Biscoe,55,19,222,5752,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,58.7,16.4,206,4197,female,fish,juvenile,healthy,2025
Gentoo,Biscoe,56.2,17.9,220,4891,female,fish,juvenile,healthy,2025
Gentoo,Biscoe,54.2,19.8,209,5163,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,51.8,18.3,220,4943,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,56.4,18.7,217,5154,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,49.3,21.8,218,6182,female,fish,adult,overweight,2025
Gentoo,Biscoe,42.5,19.4,233,6647,female,fish,juvenile,overweight,2025
Gentoo,Biscoe,52.5,27.5,252,7845,male,fish,adult,overweight,2025
Gentoo,Biscoe,69.4,21.6,284,7814,male,fish,adult,overweight,2025
Gentoo,Biscoe,70.5,19.3,281,6349,male,fish,adult,healthy,2025
Gentoo,Biscoe,47.4,20.8,221,6198,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,56.1,24.2,257,8470,male,fish,adult,overweight,2025
Gentoo,Biscoe,50.9,19.7,264,6388,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,54.5,16.4,256,6491,male,fish,juvenile,overweight,2025
Gentoo,Biscoe,64.5,20.1,255,6994,male,fish,adult,healthy,2025
Gentoo,Biscoe,56.9,21.5,233,8412,male,fish,adult,overweight,2025
Gentoo,Biscoe,60,20.9,257,7805,male,fish,adult,overweight,2025
Gentoo,Biscoe,50.8,19,228,6346,male,fish,juvenile,overweight,2025
